GeoFips,GeoName,LineCode,Description,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3
44000,Rhode Island,60,"      Professional, scientific, and technical services",3829.1,3690.3,3762.5,3812.4,3826.0,3496.3,3767.3,3798.1,4004.3,4175.6,4282.7,4502.9,4628.7,4691.4,4792.7
44000,Rhode Island,64,"      Management of companies and enterprises",2057.5,2087.3,1878.5,1966.7,2155.9,1973.9,2358.7,2140.4,2195.7,2615.3,2393.5,2365.0,2224.6,2216.1,2232.9
44000,Rhode Island,65,"      Administrative and support and waste management and remediation services",1994.9,1979.3,1995.1,1994.1,2007.5,1726.0,1955.6,2014.1,2155.4,2211.4,2267.3,2384.3,2480.9,2502.5,2524.1
44000,Rhode Island,69,"      Educational services",2093.4,2088.4,2111.4,2096.7,2094.6,1877.4,1935.4,1866.0,1962.5,1968.1,2046.0,2090.9,2266.1,2226.6,2308.3
44000,Rhode Island,70,"      Health care and social assistance",6289.0,6329.5,6417.0,6467.5,6274.8,5476.2,6397.5,6581.1,6437.8,6693.9,6667.4,6907.1,6882.5,6970.4,7144.4
44000,Rhode Island,76,"      Arts, entertainment, and recreation",581.7,624.4,614.1,637.0,522.0,251.3,351.0,421.7,443.6,455.8,543.8,617.6,588.6,585.9,624.0
44000,Rhode Island,79,"      Accommodation and food services",2680.0,2650.6,2675.0,2614.6,2459.5,1338.1,2234.3,2045.7,2303.9,2752.6,2975.8,3015.3,3078.2,3175.6,3247.9
44000,Rhode Island,82,"      Other services (except government and government enterprises)",1315.2,1309.4,1319.3,1315.5,1257.6,975.1,1161.0,1227.3,1263.3,1334.4,1404.6,1464.4,1489.0,1514.1,1549.6
44000,Rhode Island,83,"  Government and government enterprises",8282.5,8342.0,8468.9,8585.2,8614.3,8392.9,8521.5,8628.1,8682.1,8910.7,8999.8,9017.3,9272.6,9431.2,9597.0
44000,Rhode Island,84,"    Federal civilian",1745.2,1760.4,1807.0,1838.5,1855.8,1853.7,1950.1,1918.1,1950.9,1962.1,1985.5,2007.0,2019.1,2034.7,2059.7
44000,Rhode Island,85,"    Military",1083.8,1110.9,1159.7,1184.7,1147.0,1131.4,1155.6,1149.6,1217.1,1291.5,1212.0,1289.7,1353.5,1423.4,1426.4
44000,Rhode Island,86,"    State and local",5453.6,5470.7,5502.2,5561.9,5611.4,5407.9,5415.8,5560.4,5514.1,5657.1,5802.3,5720.6,5900.0,5973.1,6110.8
45000,South Carolina,1,All industry total,241349.4,243279.7,247970.5,251349.1,246255.1,229446.4,252175.1,253561.4,259158.2,267640.8,272146.8,280264.0,287065.0,292932.0,298960.7
45000,South Carolina,2,"  Private industries",205710.9,207206.3,210912.5,213481.4,207886.2,192154.9,213144.9,214723.3,220165.1,227999.4,231862.4,239732.1,246868.8,252410.2,257314.9
45000,South Carolina,3,"      Agriculture, forestry, fishing and hunting",955.1,988.1,1046.9,1080.5,1361.8,575.3,966.4,911.3,1305.6,1285.7,1493.9,1427.3,1843.6,2197.5,2242.0
45000,South Carolina,6,"      Mining, quarrying, and oil and gas extraction",603.2,614.7,602.8,633.6,579.9,409.8,566.5,640.6,604.6,634.2,624.3,743.2,720.1,888.9,847.7
45000,South Carolina,10,"      Utilities",5795.5,5365.8,5709.7,5735.4,5120.3,5819.2,5520.2,5307.4,5660.4,5495.3,6120.3,6358.8,6834.1,8048.3,8471.6
45000,South Carolina,11,"      Construction",12424.6,12470.1,12716.5,12724.4,12336.1,12208.0,12442.1,12976.5,12671.5,12976.2,13196.7,13726.4,13729.4,13671.8,13901.6
45000,South Carolina,12,"      Manufacturing",37395.3,38146.2,38501.9,38598.3,36533.3,31959.6,36727.7,36164.8,37530.7,39149.9,39189.6,41188.6,42324.5,43417.0,43786.5
45000,South Carolina,13,"          Durable goods manufacturing",22014.9,22510.4,22459.3,22160.7,21481.4,18457.8,21923.8,21588.6,22728.7,23868.6,23570.4,24482.2,25205.9,25607.3,26174.6
45000,South Carolina,25,"          Nondurable goods manufacturing",15380.4,15635.8,16042.5,16437.5,15051.9,13501.7,14803.9,14576.1,14802.1,15281.3,15619.2,16706.4,17118.5,17809.7,17611.9
45000,South Carolina,34,"      Wholesale trade",14848.4,14989.4,15373.2,15426.6,15308.0,13919.3,15655.8,16005.8,16407.4,17454.7,17822.7,18510.4,19625.6,20071.6,20269.5
45000,South Carolina,35,"      Retail trade",15838.9,16113.9,16530.0,16567.6,16359.0,16197.3,18112.0,17942.0,18847.4,19957.4,19683.7,20435.2,20736.9,20898.9,21262.4
45000,South Carolina,36,"      Transportation and warehousing",5813.7,5860.8,6004.5,6125.4,6148.9,4896.0,5924.3,5996.1,6229.4,6362.6,6750.7,7090.0,7311.3,7626.3,7802.9
45000,South Carolina,45,"      Information",7429.5,7665.6,7697.1,7602.1,6829.1,6710.8,7277.0,7438.0,8170.6,8296.1,8233.2,8547.3,9404.0,9421.5,9749.6
45000,South Carolina,51,"      Finance and insurance",11396.7,10919.2,10971.6,11696.0,11119.4,11813.5,12367.6,12808.1,12691.5,12893.9,13082.9,13368.4,13613.4,13692.7,13698.1
45000,South Carolina,56,"      Real estate and rental and leasing",32189.3,32821.7,33572.4,34246.3,35166.7,34885.8,36328.0,36432.9,36725.9,37334.2,38024.9,38881.4,39574.9,40319.6,41327.2
45000,South Carolina,60,"      Professional, scientific, and technical services",13370.3,13499.3,13628.8,13800.8,13679.4,12921.1,13880.3,13892.7,14016.2,14618.7,15029.3,15498.7,16499.5,16667.3,17065.7
45000,South Carolina,64,"      Management of companies and enterprises",2980.6,2994.8,3062.9,3173.7,2944.7,2976.8,2965.2,3274.5,3055.7,3321.2,3191.9,3449.6,3297.1,3302.1,3342.7
45000,South Carolina,65,"      Administrative and support and waste management and remediation services",9891.9,9902.1,9965.7,10017.3,9749.9,8559.3,9837.4,10055.4,10626.8,10811.3,11075.0,11376.6,11407.5,11619.0,11795.5
45000,South Carolina,69,"      Educational services",1902.4,1913.8,1943.4,1886.5,1850.3,1632.4,1736.2,1691.2,1742.2,1826.7,1867.8,1898.9,2011.8,2006.2,2064.3
45000,South Carolina,70,"      Health care and social assistance",15737.4,15763.7,16043.0,16370.8,16113.9,14378.3,16809.1,17143.9,17024.7,17314.1,17461.1,17703.7,17871.2,18053.8,18493.0
45000,South Carolina,76,"      Arts, entertainment, and recreation",1607.5,1600.9,1628.6,1682.4,1493.5,855.6,1172.0,1276.4,1353.1,1486.6,1656.1,1808.7,1663.8,1701.3,1817.2
45000,South Carolina,79,"      Accommodation and food services",9947.5,9970.2,10160.6,10226.2,9229.5,6414.5,9039.4,8889.6,9729.5,10724.5,11144.3,11354.2,11733.8,12064.6,12389.9
45000,South Carolina,82,"      Other services (except government and government enterprises)",5583.2,5606.4,5752.8,5887.8,5962.6,5022.3,5817.7,5876.2,5771.7,6056.0,6214.0,6364.7,6666.1,6741.8,6987.6
45000,South Carolina,83,"  Government and government enterprises",35638.5,36073.4,37058.0,37867.7,38368.9,37291.4,39030.3,38838.1,38993.2,39641.5,40284.3,40531.9,40196.3,40521.7,41645.8
45000,South Carolina,84,"    Federal civilian",4606.0,4654.9,4722.1,4773.1,4879.8,4993.3,5185.8,5109.1,5154.6,5165.9,5189.8,5227.6,5264.8,5301.9,5366.5
45000,South Carolina,85,"    Military",3583.9,3639.1,3972.0,3819.0,3759.4,3723.0,4232.7,4074.4,4214.1,4270.3,4486.8,4290.0,4045.3,3981.3,4521.8
45000,South Carolina,86,"    State and local",27448.6,27779.4,28363.8,29275.5,29729.7,28575.2,29611.7,29654.7,29624.4,30205.2,30607.7,31014.4,30886.2,31238.6,31757.4
46000,South Dakota,1,All industry total,53083.9,53391.9,54504.3,55025.1,55616.5,52316.9,56713.0,58078.5,59020.8,61559.2,62468.2,63690.6,65964.0,67489.3,68326.5
46000,South Dakota,2,"  Private industries",47040.1,47286.8,48339.0,48799.9,49276.0,46066.1,50362.2,51582.9,52589.5,55087.1,55859.5,57100.7,59319.9,60730.7,61472.5
46000,South Dakota,3,"      Agriculture, forestry, fishing and hunting",3157.9,3020.7,3132.7,2943.1,3990.4,3262.5,3368.8,3829.9,3839.3,5616.7,5802.7,4993.1,6299.5,7299.9,7229.4
46000,South Dakota,6,"      Mining, quarrying, and oil and gas extraction",92.8,96.4,111.9,143.8,172.1,129.0,175.6,189.3,222.4,221.1,219.1,250.4,264.7,301.0,289.7
46000,South Dakota,10,"      Utilities",849.3,900.1,935.3,948.7,909.4,915.2,974.3,913.9,1053.3,1027.5,1068.0,1091.5,1069.4,1250.9,1310.9
46000,South Dakota,11,"      Construction",2076.4,2107.0,2164.4,2208.7,2114.3,2139.2,2162.2,2196.5,2293.0,2306.6,2246.9,2295.6,2411.6,2441.5,2521.3
46000,South Dakota,12,"      Manufacturing",4423.9,4250.3,4243.3,4285.3,4435.7,4201.8,4726.1,4789.9,4812.5,4899.3,4863.0,5278.4,5190.0,5264.4,5365.0
46000,South Dakota,13,"          Durable goods manufacturing",2993.1,2964.4,2975.3,3005.1,3049.3,2845.7,3192.6,3288.0,3266.6,3392.5,3331.3,3561.2,3506.9,3520.8,3600.3
46000,South Dakota,25,"          Nondurable goods manufacturing",1430.7,1285.9,1268.0,1280.2,1386.4,1356.0,1533.5,1501.9,1545.8,1506.8,1531.7,1717.2,1683.2,1743.6,1764.7
46000,South Dakota,34,"      Wholesale trade",3629.3,3577.4,3618.6,3565.0,3635.9,3289.7,3743.2,3755.7,3970.3,4074.1,4121.0,4410.7,4623.6,4685.8,4777.4
46000,South Dakota,35,"      Retail trade",3510.5,3566.1,3632.1,3664.4,3579.4,3460.1,3839.9,3850.7,4158.7,4207.1,4150.7,4263.3,4430.5,4449.3,4547.9
46000,South Dakota,36,"      Transportation and warehousing",1189.4,1196.6,1237.2,1262.0,1252.7,1036.1,1187.6,1189.2,1228.2,1246.8,1314.8,1373.1,1376.1,1413.1,1440.1
46000,South Dakota,45,"      Information",1436.5,1433.8,1459.3,1430.6,1336.2,1295.8,1385.9,1387.6,1320.5,1413.2,1389.7,1454.6,1480.0,1457.8,1483.8
46000,South Dakota,51,"      Finance and insurance",10010.4,10204.9,10595.1,11181.5,10315.1,10466.9,10882.4,11390.1,11446.2,11533.2,11703.8,11937.2,11854.6,11754.0,11679.9
46000,South Dakota,56,"      Real estate and rental and leasing",4630.8,4723.2,4831.9,4885.8,4933.3,4908.0,5087.5,5146.7,5218.8,5298.5,5373.8,5453.3,5538.2,5540.0,5622.4
46000,South Dakota,60,"      Professional, scientific, and technical services",1680.6,1716.9,1769.2,1772.7,1828.9,1817.7,1921.7,1908.0,1957.7,1976.5,2078.1,2187.6,2360.8,2364.0,2401.5
46000,South Dakota,64,"      Management of companies and enterprises",782.2,774.1,754.4,693.0,763.0,752.4,751.3,792.3,756.6,806.9,834.6,854.3,1034.4,1028.2,1037.0
46000,South Dakota,65,"      Administrative and support and waste management and remediation services",818.9,847.7,868.6,867.3,904.7,830.1,911.5,920.6,1014.3,1002.7,1058.1,1140.0,1218.8,1228.6,1244.1
46000,South Dakota,69,"      Educational services",393.5,392.7,390.4,387.2,393.0,340.2,365.5,342.2,360.3,363.4,377.5,392.9,392.8,395.8,399.3
46000,South Dakota,70,"      Health care and social assistance",5291.7,5397.4,5460.0,5435.9,5734.3,4963.4,5944.0,6105.4,5911.9,5956.3,6005.3,6279.8,6226.6,6277.8,6425.0
46000,South Dakota,76,"      Arts, entertainment, and recreation",331.2,322.2,330.0,345.6,355.2,214.3,293.2,312.2,341.9,350.5,389.3,428.4,400.5,396.6,423.4
46000,South Dakota,79,"      Accommodation and food services",1651.0,1651.3,1665.2,1621.2,1456.5,995.2,1427.5,1325.0,1494.7,1569.1,1609.0,1702.3,1817.8,1839.0,1878.1
46000,South Dakota,82,"      Other services (except government and government enterprises)",1083.8,1107.9,1139.3,1158.0,1165.8,1048.7,1213.8,1237.8,1189.0,1217.8,1254.1,1314.3,1330.0,1342.8,1396.2
46000,South Dakota,83,"  Government and government enterprises",6043.7,6105.1,6165.3,6225.2,6340.4,6250.8,6350.8,6495.7,6431.3,6472.1,6608.8,6589.8,6644.1,6758.7,6854.0
46000,South Dakota,84,"    Federal civilian",1035.9,1039.3,1046.3,1058.1,1089.1,1107.6,1083.4,1074.0,1015.8,988.0,959.2,937.8,938.9,948.0,955.2
46000,South Dakota,85,"    Military",540.4,544.7,547.4,550.3,548.1,566.0,569.4,574.6,598.8,610.0,610.2,617.7,610.1,609.9,625.9
46000,South Dakota,86,"    State and local",4467.5,4521.1,4571.7,4616.8,4703.2,4577.2,4698.0,4847.1,4816.7,4874.1,5039.4,5034.3,5095.2,5200.8,5273.0
47000,Tennessee,1,All industry total,373661.0,377898.4,383656.9,385297.7,390390.8,344887.6,386450.3,394299.8,410321.3,420391.3,430229.4,447559.8,461010.0,469937.6,480049.7
47000,Tennessee,2,"  Private industries",333931.7,338200.2,343366.2,344610.8,349253.8,304823.5,345566.8,353068.7,368909.1,378057.0,387132.3,404229.2,417338.7,425764.9,435154.8
47000,Tennessee,3,"      Agriculture, forestry, fishing and hunting",1252.8,1073.5,1355.6,1606.8,1454.4,749.5,1129.6,1353.9,2419.1,2000.5,1961.0,1459.4,1909.5,2193.0,2216.5
47000,Tennessee,6,"      Mining, quarrying, and oil and gas extraction",903.2,984.2,992.1,1122.7,1093.7,724.5,1015.0,1127.3,1268.6,1186.8,1295.1,1420.7,1640.0,2024.4,1935.1
47000,Tennessee,10,"      Utilities",2268.3,2275.8,2307.5,2326.0,2410.5,2443.5,2508.7,2430.7,2768.4,2727.1,2854.6,3085.2,3010.1,3456.4,3596.7
47000,Tennessee,11,"      Construction",13472.3,13504.3,13603.1,13258.4,13888.9,13400.4,13523.4,13945.8,14591.9,14520.4,14795.8,15495.0,16608.8,16594.3,16852.6
47000,Tennessee,12,"      Manufacturing",55315.6,56401.1,57075.2,57453.9,57705.5,48241.6,57550.4,58243.4,59933.1,61413.5,62084.6,65074.0,69495.7,71460.8,72501.7
47000,Tennessee,13,"          Durable goods manufacturing",31844.6,31862.0,31653.3,31297.4,32218.1,24524.9,31784.0,32569.2,33548.9,33908.7,34008.5,35148.1,38698.0,39476.5,40589.5
47000,Tennessee,25,"          Nondurable goods manufacturing",23471.0,24539.0,25421.9,26156.5,25487.5,23716.6,25766.4,25674.2,26384.2,27504.8,28076.1,29926.0,30797.7,31984.3,31912.2
47000,Tennessee,34,"      Wholesale trade",25704.5,25721.1,26172.2,25490.2,26449.2,23819.7,26657.9,26549.9,28496.5,29605.8,30578.1,31845.3,33720.7,34320.7,34898.3
47000,Tennessee,35,"      Retail trade",25345.7,25653.1,25859.4,25781.4,26266.8,24906.8,28064.5,28173.4,30060.4,31757.0,31274.3,33188.9,32237.1,32710.9,33414.8
47000,Tennessee,36,"      Transportation and warehousing",16788.1,17079.9,16993.0,17816.9,17854.8,15021.6,17187.6,18469.5,19083.5,19262.9,20829.9,21411.8,21420.5,22394.6,22832.5
47000,Tennessee,45,"      Information",10761.5,11052.0,11626.2,11379.9,11335.1,10918.3,11533.8,11724.0,12176.5,13180.7,13694.7,14034.5,15812.2,15914.9,16547.6
47000,Tennessee,51,"      Finance and insurance",22311.8,22449.7,22675.3,23763.7,23777.6,24382.0,24954.8,26479.6,27044.1,27783.3,28510.4,28070.3,27859.1,28101.2,28171.0
47000,Tennessee,56,"      Real estate and rental and leasing",43791.8,44996.1,45584.9,45645.2,45845.7,43664.3,45365.6,45229.7,46076.1,46861.2,47998.7,49465.3,50221.0,51481.9,52955.3
47000,Tennessee,60,"      Professional, scientific, and technical services",22036.4,22240.4,23234.4,23059.4,23294.4,21810.5,23489.5,24383.3,25052.0,25624.7,25842.4,26850.8,27908.8,28201.1,28808.0
47000,Tennessee,64,"      Management of companies and enterprises",7138.4,7159.8,8032.3,7399.5,7078.1,7067.9,7044.0,7446.6,8177.5,8385.3,7959.2,8401.4,8752.0,8777.3,8902.9
47000,Tennessee,65,"      Administrative and support and waste management and remediation services",14958.7,15184.3,14758.3,15090.3,15512.6,13560.8,15159.8,15889.0,16680.2,16800.4,17650.4,17835.4,19179.0,19590.8,19847.1
47000,Tennessee,69,"      Educational services",4359.8,4404.2,4460.5,4408.7,4361.3,3901.6,3972.0,4058.8,4028.7,4268.0,4507.0,4594.7,4701.4,4693.8,4824.6
47000,Tennessee,70,"      Health care and social assistance",35766.6,35987.7,36230.0,36219.3,38756.7,30570.6,39119.8,38910.8,40043.0,39194.6,39608.6,41489.3,41465.1,41655.9,42502.0
47000,Tennessee,76,"      Arts, entertainment, and recreation",7705.8,7821.0,7886.0,7807.6,7747.1,2940.8,4258.2,5128.9,6682.8,7693.3,9089.1,11404.5,10936.7,10941.4,12269.2
47000,Tennessee,79,"      Accommodation and food services",14717.5,14819.2,15052.2,15131.8,14321.3,8373.6,13501.8,13615.5,14466.2,15607.4,16150.4,18164.8,19294.2,19956.3,20409.6
47000,Tennessee,82,"      Other services (except government and government enterprises)",9332.8,9393.0,9468.0,9849.2,10100.0,8325.6,9530.3,9908.5,9860.2,10184.3,10448.1,10937.8,11166.8,11295.0,11669.2
47000,Tennessee,83,"  Government and government enterprises",39729.4,39698.2,40290.7,40686.9,41137.0,40064.1,40883.5,41231.1,41412.2,42334.3,43097.1,43330.7,43671.3,44172.8,44894.9
47000,Tennessee,84,"    Federal civilian",9869.5,9829.5,9805.6,9602.9,9350.4,9377.0,9759.4,9617.8,9704.4,9843.1,10062.4,10175.8,10311.5,10379.1,10525.7
47000,Tennessee,85,"    Military",1332.8,1366.6,1403.6,1446.5,1423.2,1484.8,1491.5,1537.7,1627.5,1650.4,1684.4,1673.1,1687.6,1687.9,1695.5
47000,Tennessee,86,"    State and local",28527.1,28502.1,29081.5,29637.5,30363.4,29202.3,29632.6,30075.7,30080.3,30840.8,31350.2,31481.7,31672.2,32105.8,32673.6
48000,Texas,1,All industry total,1835028.1,1848510.8,1869142.2,1882349.9,1835659.5,1663638.0,1810327.0,1850108.9,1932766.2,2014190.1,2079874.7,2180243.2,2247573.3,2354455.1,2402236.8
48000,Texas,2,"  Private industries",1646659.7,1659340.4,1676623.0,1684964.4,1632708.4,1462833.3,1604979.8,1645346.1,1721823.3,1804539.2,1866180.8,1965448.0,2028700.6,2133153.3,2177963.5
48000,Texas,3,"      Agriculture, forestry, fishing and hunting",7879.1,8204.4,8141.0,9099.1,10494.7,5677.0,7968.8,7929.2,9818.0,11016.6,11807.0,12544.5,14213.9,14697.5,15538.8
48000,Texas,6,"      Mining, quarrying, and oil and gas extraction",153099.2,153376.9,143322.4,136395.2,108045.5,57729.1,80838.1,102210.9,134750.9,153221.2,172235.7,202329.9,221224.7,282188.8,276586.1
48000,Texas,10,"      Utilities",29181.3,30323.9,31699.6,32723.0,27293.4,28334.0,30069.9,29669.2,32719.3,32233.0,32673.2,35119.6,34482.2,40211.1,42081.6
48000,Texas,11,"      Construction",89791.1,91077.2,93571.8,95081.1,93298.5,90451.7,89928.6,91033.4,90133.0,91814.2,93933.9,98369.4,97696.3,98538.6,101206.4
48000,Texas,12,"      Manufacturing",232494.2,227712.1,224789.6,218679.3,207868.8,184016.3,197737.1,200979.2,211579.8,220768.2,228450.9,247013.4,251086.1,260689.3,269053.9
48000,Texas,13,"          Durable goods manufacturing",114723.8,114908.8,115485.4,114951.0,112745.4,100663.6,110469.3,111128.8,112654.5,114172.4,114970.4,122819.3,123901.8,126961.8,131243.5
48000,Texas,25,"          Nondurable goods manufacturing",117770.4,112803.3,109304.1,103728.3,95123.4,83352.7,87267.8,89850.4,98925.3,106595.8,113480.5,124194.1,127184.3,133727.6,137810.4
48000,Texas,34,"      Wholesale trade",145402.3,145486.2,149522.9,151482.7,149726.3,138917.3,152250.6,154403.6,156876.7,166628.3,171141.2,176411.0,183351.2,187294.8,191118.7
48000,Texas,35,"      Retail trade",96889.2,97653.9,99812.4,100198.1,100084.5,96279.9,108242.9,108950.0,113628.0,121837.5,124033.8,127013.4,125377.3,126266.0,128448.4
48000,Texas,36,"      Transportation and warehousing",68950.5,68240.4,68069.1,67628.8,67690.0,52873.3,58448.2,61312.7,62014.4,65203.6,71010.6,75782.2,82717.6,85976.3,87840.2
48000,Texas,45,"      Information",69119.9,70584.5,71872.7,71440.0,71479.9,71382.9,75570.9,75519.9,74735.3,79673.5,80623.8,85716.9,89873.5,91212.3,96702.7
48000,Texas,51,"      Finance and insurance",111783.1,113031.6,114961.4,118519.7,112572.6,115756.0,119644.1,125296.8,125299.3,130326.4,132794.2,135724.5,138650.0,140815.9,140821.4
48000,Texas,56,"      Real estate and rental and leasing",195049.5,199700.2,206854.7,216160.4,226200.0,224818.4,234712.5,235968.6,238799.2,239847.1,243643.4,249006.2,254449.2,260965.0,268970.8
48000,Texas,60,"      Professional, scientific, and technical services",133268.8,136835.0,140327.7,140502.4,136111.7,128153.1,134497.1,134728.8,139392.8,148944.1,152766.8,157972.2,162401.8,165708.4,169446.7
48000,Texas,64,"      Management of companies and enterprises",26496.6,26487.1,26562.3,27330.0,26031.1,25146.2,25389.4,26405.2,28113.7,31648.6,28937.1,30758.6,34266.0,34750.3,35737.9
48000,Texas,65,"      Administrative and support and waste management and remediation services",60910.7,61817.3,62770.4,63061.5,63910.9,56350.6,64519.1,66438.9,71722.1,71712.2,74530.6,78423.2,79333.8,80482.8,82022.7
48000,Texas,69,"      Educational services",14438.8,14681.7,14994.9,15135.0,15016.9,13230.6,14179.7,13637.9,14454.7,14948.0,15444.6,15750.5,16178.0,16249.1,16817.1
48000,Texas,70,"      Health care and social assistance",111658.2,112619.7,113800.4,115054.4,117610.6,100836.4,119339.6,118764.4,122235.5,120335.6,121792.6,122936.3,128025.3,129058.4,132474.4
48000,Texas,76,"      Arts, entertainment, and recreation",13025.3,13181.3,13976.8,14442.7,11990.7,6253.5,8759.5,9856.7,11102.9,11559.5,12764.2,13491.1,14169.1,14856.5,15940.5
48000,Texas,79,"      Accommodation and food services",51115.2,51458.2,53903.5,53431.3,48885.9,35013.3,46533.7,45330.9,48113.6,54768.2,57930.5,60408.7,59891.1,61429.1,63744.5
48000,Texas,82,"      Other services (except government and government enterprises)",36106.7,36868.8,37669.5,38599.7,38396.5,31613.6,36350.1,36909.9,36334.2,38053.4,39666.7,40676.3,41313.3,41763.0,43410.8
48000,Texas,83,"  Government and government enterprises",188368.5,189170.4,192519.3,197385.5,202951.1,200804.7,205347.2,204762.9,210942.8,209650.9,213694.0,214795.2,218872.7,221301.8,224273.3
48000,Texas,84,"    Federal civilian",29330.7,29612.6,29968.7,30216.0,30827.2,31579.3,32968.2,32634.6,32805.8,32942.1,33314.9,33589.4,33888.4,34126.5,34714.2
48000,Texas,85,"    Military",15668.0,15866.4,15949.1,15998.0,15950.8,16233.1,16256.8,16592.0,17347.2,17654.6,17593.9,17745.4,17664.1,18147.5,18309.4
48000,Texas,86,"    State and local",143369.8,143691.4,146601.5,151171.5,156173.1,152992.3,156122.2,155536.3,160789.8,159054.2,162785.2,163460.5,167320.2,169027.9,171249.7
49000,Utah,1,All industry total,193563.5,193791.5,198394.9,200405.5,200477.5,191793.1,205741.3,210521.7,216376.6,221965.5,226516.9,236502.1,240864.2,245830.9,250412.2
49000,Utah,2,"  Private industries",171344.4,171292.3,175404.9,177006.6,176572.5,168108.8,181691.8,186175.2,191315.9,197030.1,200993.3,210457.1,214368.9,218908.4,223089.8
49000,Utah,3,"      Agriculture, forestry, fishing and hunting",851.1,878.4,861.5,917.5,942.9,585.9,868.8,849.6,792.4,864.3,943.2,1165.6,1372.8,1378.3,1433.7
49000,Utah,6,"      Mining, quarrying, and oil and gas extraction",3375.5,3554.6,3597.3,3984.6,3964.1,2576.8,3450.3,3422.9,3633.4,3856.2,3953.7,4635.7,4866.2,5979.7,5523.9
49000,Utah,10,"      Utilities",3012.0,2817.4,2956.3,2674.5,3455.9,3330.6,3491.9,3413.3,3749.2,3762.7,3807.7,4121.7,4071.8,4549.9,4707.9
49000,Utah,11,"      Construction",12603.1,12883.5,13452.2,13951.1,14166.6,14622.2,14971.5,15395.0,16292.9,15333.6,15531.3,16082.5,16577.7,16783.6,17425.0
49000,Utah,12,"      Manufacturing",22027.7,21983.5,21948.0,22091.4,21150.1,19758.8,21237.5,21942.3,23460.3,24538.5,25364.5,27463.4,27629.8,28360.1,28577.3
49000,Utah,13,"          Durable goods manufacturing",13165.6,12978.8,12938.6,13246.6,13159.4,12575.9,13855.7,14187.1,14536.7,15209.2,15229.8,16366.3,15832.0,16209.6,16602.5
49000,Utah,25,"          Nondurable goods manufacturing",8862.1,9004.7,9009.4,8844.8,7990.7,7182.9,7381.7,7755.2,8923.6,9329.3,10134.7,11097.1,11797.8,12150.4,11974.8
49000,Utah,34,"      Wholesale trade",9927.0,9636.6,9867.7,9876.1,10042.8,9309.2,10687.1,10779.1,11354.7,11581.8,11813.2,12394.9,13088.1,13263.6,13572.9
49000,Utah,35,"      Retail trade",13159.0,12816.1,13378.8,13251.8,12947.1,12954.9,14608.5,15033.3,15632.9,16219.4,15996.0,16436.8,16143.9,16548.5,17125.3
49000,Utah,36,"      Transportation and warehousing",6866.0,6954.8,6974.1,6786.2,6614.0,5051.3,5586.8,5855.1,5843.9,6440.4,6871.7,7325.7,7584.7,7852.8,8071.9
49000,Utah,45,"      Information",9035.4,9359.1,9779.1,10112.2,10206.9,10405.8,10522.2,10713.8,11563.4,11949.9,11984.5,12636.5,13293.3,13472.7,14207.1
49000,Utah,51,"      Finance and insurance",18732.7,18907.9,19331.1,19506.9,19230.8,20436.5,20581.5,21461.3,21968.6,22225.2,22778.4,23285.6,22967.5,22912.3,22712.7
49000,Utah,56,"      Real estate and rental and leasing",23985.0,24208.6,24527.7,24744.9,25222.8,24593.0,25584.2,25724.6,26038.7,26501.3,27163.2,27996.0,28565.4,29225.5,30014.4
49000,Utah,60,"      Professional, scientific, and technical services",14381.3,13506.4,14182.3,14019.3,14031.4,14152.9,15009.9,15810.0,15578.2,16081.0,16359.9,16808.6,18073.8,17975.5,18328.1
49000,Utah,64,"      Management of companies and enterprises",2507.4,2385.2,2512.4,2450.3,2536.1,2530.6,2554.6,2640.6,2527.9,2770.8,2681.9,2823.9,2936.5,2879.1,2904.8
49000,Utah,65,"      Administrative and support and waste management and remediation services",5688.0,5760.6,5756.2,5926.6,5815.4,5473.6,6137.1,6175.0,6273.8,6337.0,6571.8,6894.2,7078.3,7334.9,7297.5
49000,Utah,69,"      Educational services",2938.8,2945.8,3019.7,3047.3,3167.6,2828.5,3074.9,2990.1,3190.9,3242.3,3235.9,3268.5,3270.0,3257.4,3361.5
49000,Utah,70,"      Health care and social assistance",10712.7,10876.8,10901.0,11091.7,11063.1,9985.1,11646.5,11882.1,11201.4,12067.6,12187.5,12629.4,12556.1,12707.4,12990.6
49000,Utah,76,"      Arts, entertainment, and recreation",1564.1,1652.7,1745.3,1800.0,1639.5,972.1,1287.2,1675.4,1550.9,1749.2,1896.3,2031.0,1790.6,1896.4,2074.1
49000,Utah,79,"      Accommodation and food services",5205.7,5315.3,5497.0,5401.2,4918.4,3604.4,4748.9,4614.2,5067.3,5739.8,5922.4,6223.5,6320.4,6360.6,6480.9
49000,Utah,82,"      Other services (except government and government enterprises)",4771.8,4849.1,5117.0,5373.0,5457.0,4936.5,5642.5,5797.6,5595.1,5769.2,5930.3,6233.5,6182.1,6169.9,6280.4
49000,Utah,83,"  Government and government enterprises",22219.1,22499.2,22990.1,23398.9,23905.0,23684.4,24049.5,24346.5,25060.7,24935.5,25523.6,26045.0,26495.3,26922.6,27322.3
